,Subject,Condition,Correct,ReactionTime
1134,4,Medium,1,789
1135,4,Hard,1,789
1136,4,Medium,0,794
1137,4,Hard,0,797
1138,4,Hard,1,798
1139,4,Hard,1,799
1140,4,Medium,1,804
1141,4,Easy,1,804
1142,4,Hard,1,807
1143,4,Easy,1,807
1144,4,Hard,1,809
1145,4,Easy,1,809
1146,4,Easy,1,818
1147,4,Hard,1,824
1148,4,Hard,1,824
1149,4,Medium,1,824
1150,4,Hard,1,827
1151,4,Hard,1,834
1152,4,Medium,1,841
1153,4,Easy,1,842
1154,4,Hard,1,844
1155,4,Medium,1,845
1156,4,Medium,1,846
1157,4,Hard,1,850
1158,4,Easy,1,856
1159,4,Medium,1,856
1160,4,Easy,1,857
1161,4,Hard,1,860
1162,4,Medium,0,866
1163,4,Hard,0,866
1164,4,Hard,1,867
1165,4,Medium,0,867
1166,4,Hard,1,871
1167,4,Hard,1,872
1168,4,Hard,0,872
1169,4,Hard,1,872
1170,4,Hard,1,874
1171,4,Medium,0,881
1172,4,Hard,1,894
1173,4,Medium,1,895
1174,4,Hard,1,898
1175,4,Medium,0,905
1176,4,Easy,1,908
1177,4,Medium,1,914
1178,4,Hard,1,915
1179,4,Hard,1,916
1180,4,Hard,1,920
1181,4,Hard,1,922
1182,4,Hard,1,928
1183,4,Hard,1,934
1184,4,Medium,1,940
1185,4,Medium,1,940
1186,4,Medium,0,950
1187,4,Hard,1,959
1188,4,Hard,1,969
1189,4,Medium,1,972
1190,4,Hard,1,975
1191,4,Medium,1,976
1192,4,Hard,1,981
1193,4,Hard,1,983
1194,4,Hard,0,988
1195,4,Hard,1,994
1196,4,Hard,1,1012
1197,4,Easy,1,1017
1198,4,Easy,1,1035
1199,4,Medium,1,1036
1200,4,Hard,0,1045
1201,4,Hard,0,1052
1202,4,Hard,0,1069
1203,4,Hard,1,1073
1204,4,Hard,0,1083
1205,4,Medium,1,1091
1206,4,Hard,1,1092
1207,4,Hard,1,1092
1208,4,Hard,1,1095
1209,4,Medium,0,1099
1210,4,Easy,1,1100
1211,4,Medium,1,1102
1212,4,Easy,1,1115
1213,4,Hard,1,1118
1214,4,Easy,1,1119
1215,4,Hard,1,1152
1216,4,Medium,1,1170
1217,4,Hard,1,1181
1218,4,Medium,1,1186
1219,4,Hard,1,1197
1220,4,Hard,0,1209
1221,4,Hard,1,1213
1222,4,Hard,1,1214
1223,4,Hard,1,1215
1224,4,Hard,1,1220
1225,4,Hard,1,1247
1226,4,Medium,1,1265
1227,4,Hard,0,1268
1228,4,Hard,1,1277
1229,4,Medium,1,1278
1230,4,Easy,1,1368
1231,4,Hard,1,1372
1232,4,Hard,0,1397
1233,4,Hard,1,1442
1234,4,Medium,1,1446
1235,4,Hard,1,1451
1236,4,Hard,0,1502
1237,4,Hard,1,1536
1238,4,Hard,1,1595
1239,4,Hard,1,1627
1240,4,Hard,1,1834
1241,5,Easy,1,499
1242,5,Hard,1,501
1243,5,Hard,1,504
1244,5,Easy,1,515
1245,5,Hard,1,525
1246,5,Easy,1,533
1247,5,Easy,1,534
1248,5,Easy,1,541
1249,5,Easy,1,545
1250,5,Easy,1,547
1251,5,Hard,1,549
1252,5,Hard,1,551
1253,5,Easy,1,552
1254,5,Easy,1,558
1255,5,Easy,0,561
1256,5,Medium,0,562
1257,5,Easy,1,564
1258,5,Easy,1,567
1259,5,Easy,1,569
1260,5,Easy,1,578
1261,5,Hard,1,579
1262,5,Easy,1,580
1263,5,Easy,1,581
1264,5,Easy,1,582
1265,5,Easy,1,582
1266,5,Easy,1,583
1267,5,Hard,0,584
1268,5,Easy,1,584
1269,5,Hard,0,585
1270,5,Easy,1,586
1271,5,Easy,1,587
1272,5,Easy,0,589
1273,5,Easy,1,591
1274,5,Easy,1,591
1275,5,Medium,1,592
1276,5,Easy,1,597
1277,5,Hard,1,597
1278,5,Easy,1,603
1279,5,Medium,1,605
1280,5,Easy,0,605
1281,5,Hard,0,605
1282,5,Easy,1,606
1283,5,Easy,1,606
1284,5,Hard,0,606
1285,5,Hard,0,607
1286,5,Hard,0,608
1287,5,Easy,1,609
1288,5,Medium,1,611
1289,5,Medium,1,611
1290,5,Easy,1,612
1291,5,Easy,0,615
1292,5,Hard,1,616
1293,5,Easy,1,621
1294,5,Easy,1,624
1295,5,Easy,1,627
1296,5,Easy,1,627
1297,5,Medium,1,628
1298,5,Hard,1,628
1299,5,Hard,1,634
1300,5,Hard,1,634
1301,5,Hard,1,639
1302,5,Easy,1,641
1303,5,Hard,1,641
1304,5,Medium,0,644
1305,5,Medium,0,646
1306,5,Medium,1,647
1307,5,Hard,1,647
1308,5,Easy,1,649
1309,5,Hard,0,651
1310,5,Medium,1,652
1311,5,Medium,1,654
1312,5,Easy,1,654
1313,5,Hard,0,654
1314,5,Hard,1,655
1315,5,Hard,1,656
1316,5,Hard,1,656
1317,5,Easy,1,660
1318,5,Medium,1,661
1319,5,Easy,1,663
1320,5,Hard,1,663
1321,5,Medium,1,665
1322,5,Medium,1,670
1323,5,Hard,1,674
1324,5,Easy,1,676
1325,5,Medium,0,679
1326,5,Hard,1,682
1327,5,Easy,1,683
1328,5,Hard,0,684
1329,5,Hard,0,685
1330,5,Hard,0,687
1331,5,Medium,1,689
1332,5,Easy,0,694
1333,5,Medium,1,695
1334,5,Easy,0,696
1335,5,Easy,1,696
1336,5,Hard,0,696
1337,5,Medium,1,699
1338,5,Easy,1,699
1339,5,Easy,1,699
1340,5,Hard,1,702
1341,5,Easy,1,704
1342,5,Hard,0,706
1343,5,Easy,1,710
1344,5,Medium,1,714
1345,5,Hard,0,716
1346,5,Easy,0,718
1347,5,Hard,1,719
1348,5,Medium,1,719
1349,5,Medium,1,721
1350,5,Hard,1,724
1351,5,Easy,1,730
1352,5,Easy,1,734
1353,5,Easy,1,740
1354,5,Medium,0,742
1355,5,Hard,0,742
1356,5,Easy,1,743
1357,5,Hard,1,745
1358,5,Easy,1,746
1359,5,Easy,1,749
1360,5,Medium,1,749
1361,5,Medium,1,754
1362,5,Hard,1,754
1363,5,Easy,0,758
1364,5,Medium,0,764
1365,5,Hard,1,765
1366,5,Easy,1,768
1367,5,Medium,1,768
1368,5,Easy,1,768
1369,5,Hard,0,769
1370,5,Medium,1,770
1371,5,Medium,1,770
1372,5,Medium,0,778
1373,5,Easy,1,780
1374,5,Medium,1,784
1375,5,Easy,1,785
1376,5,Medium,1,787
1377,5,Easy,1,791
1378,5,Medium,1,797
1379,5,Medium,0,800
1380,5,Hard,1,803
1381,5,Easy,1,804
1382,5,Medium,1,806
1383,5,Hard,1,813
1384,5,Easy,0,824
1385,5,Hard,0,830
1386,5,Medium,1,843
1387,5,Hard,0,845
1388,5,Medium,1,847
1389,5,Easy,1,848
1390,5,Hard,1,848
1391,5,Medium,1,850
1392,5,Medium,1,852
1393,5,Easy,1,854
1394,5,Easy,1,855
1395,5,Medium,1,857
1396,5,Medium,1,857
1397,5,Hard,0,857
1398,5,Easy,1,867
1399,5,Hard,1,867
1400,5,Hard,1,868
1401,5,Easy,1,871
1402,5,Hard,0,876
1403,5,Easy,1,881
1404,5,Medium,1,887
1405,5,Hard,0,889
1406,5,Medium,0,890
1407,5,Hard,1,901
1408,5,Hard,1,907
1409,5,Medium,1,910
1410,5,Easy,1,913
1411,5,Hard,0,913
1412,5,Medium,1,914
1413,5,Hard,1,916
1414,5,Easy,0,921
1415,5,Medium,0,921
1416,5,Easy,1,921
1417,5,Easy,1,923
1418,5,Hard,0,928
1419,5,Medium,1,929
1420,5,Medium,1,938
1421,5,Medium,1,939
1422,5,Hard,0,941
1423,5,Easy,1,943
1424,5,Easy,1,955
1425,5,Easy,1,962
1426,5,Hard,0,981
1427,5,Easy,1,985
1428,5,Easy,1,986
1429,5,Medium,1,990
1430,5,Medium,1,996
1431,5,Easy,1,998
1432,5,Medium,1,1001
1433,5,Medium,1,1001
1434,5,Hard,1,1003
1435,5,Medium,1,1006
1436,5,Medium,0,1006
1437,5,Hard,0,1010
1438,5,Medium,1,1012
1439,5,Easy,1,1015
1440,5,Medium,1,1018
1441,5,Easy,1,1022
1442,5,Medium,1,1022
1443,5,Hard,0,1023
1444,5,Hard,0,1024
1445,5,Medium,1,1026
1446,5,Hard,1,1035
1447,5,Hard,1,1035
1448,5,Easy,1,1037
1449,5,Medium,1,1046
1450,5,Medium,1,1051
1451,5,Hard,1,1061
1452,5,Easy,1,1067
1453,5,Medium,1,1071
1454,5,Medium,0,1072
1455,5,Easy,1,1081
1456,5,Medium,1,1082
1457,5,Medium,1,1082
1458,5,Medium,1,1085
1459,5,Medium,1,1088
1460,5,Easy,0,1092
1461,5,Medium,1,1100
1462,5,Hard,1,1103
1463,5,Hard,0,1104
1464,5,Hard,0,1106
1465,5,Easy,1,1108
1466,5,Hard,1,1109
1467,5,Easy,1,1112
1468,5,Medium,1,1119
1469,5,Hard,1,1122
1470,5,Hard,1,1125
1471,5,Medium,0,1129
1472,5,Easy,1,1130
1473,5,Hard,0,1132
1474,5,Medium,1,1140
1475,5,Hard,1,1149
1476,5,Hard,1,1165
1477,5,Hard,1,1167
1478,5,Medium,1,1167
1479,5,Hard,0,1172
1480,5,Hard,1,1175
1481,5,Hard,1,1179
1482,5,Medium,1,1185
1483,5,Hard,1,1189
1484,5,Medium,0,1196
1485,5,Medium,0,1199
1486,5,Easy,1,1201
1487,5,Hard,1,1210
1488,5,Medium,0,1212
1489,5,Medium,1,1213
1490,5,Easy,1,1213
1491,5,Medium,0,1215
1492,5,Hard,1,1220
1493,5,Medium,1,1228
1494,5,Hard,1,1228
1495,5,Easy,1,1229
1496,5,Hard,1,1236
1497,5,Medium,1,1253
1498,5,Easy,1,1260
1499,5,Hard,0,1262
1500,5,Medium,1,1268
1501,5,Hard,1,1281
1502,5,Hard,1,1282
1503,5,Hard,1,1287
1504,5,Medium,1,1289
1505,5,Hard,0,1294
1506,5,Medium,1,1312
1507,5,Hard,0,1312
1508,5,Medium,1,1319
1509,5,Easy,1,1325
1510,5,Easy,1,1327
1511,5,Medium,1,1332
1512,5,Easy,1,1334
1513,5,Medium,1,1338
1514,5,Easy,1,1348
1515,5,Medium,1,1351
1516,5,Medium,0,1352
1517,5,Hard,1,1355
1518,5,Easy,1,1356
1519,5,Easy,1,1359
1520,5,Easy,1,1366
1521,5,Easy,0,1368
1522,5,Medium,1,1381
1523,5,Hard,0,1384
1524,5,Easy,1,1391
1525,5,Medium,0,1396
1526,5,Easy,1,1405
1527,5,Hard,0,1423
1528,5,Medium,1,1430
1529,5,Medium,1,1431
1530,5,Easy,1,1432
1531,5,Hard,0,1433
1532,5,Hard,0,1433
1533,5,Easy,0,1433
1534,5,Easy,1,1454
1535,5,Medium,0,1459
1536,5,Hard,1,1464
1537,5,Hard,0,1468
1538,5,Easy,1,1476
1539,5,Medium,1,1483
1540,5,Medium,1,1492
1541,5,Medium,1,1493
1542,5,Easy,1,1511
1543,5,Medium,1,1526
1544,5,Medium,0,1530
1545,5,Hard,1,1536
1546,5,Hard,1,1543
1547,5,Hard,0,1554
1548,5,Hard,0,1568
1549,5,Easy,1,1571
1550,5,Hard,0,1576
1551,5,Medium,1,1579
1552,5,Medium,1,1594
1553,5,Medium,0,1613
1554,5,Medium,1,1630
1555,5,Hard,1,1642
1556,5,Easy,0,1666
1557,5,Medium,0,1680
1558,5,Medium,1,1681
1559,5,Medium,0,1685
1560,5,Medium,0,1703
1561,5,Medium,1,1705
1562,5,Hard,1,1708
1563,5,Medium,0,1709
1564,5,Easy,1,1724
1565,5,Medium,0,1749
1566,5,Medium,1,1753
1567,5,Hard,1,1763
1568,5,Hard,0,1793
1569,5,Easy,1,1797
1570,5,Hard,0,1803
1571,5,Hard,1,1825
1572,5,Easy,0,1845
1573,5,Easy,1,1848
1574,5,Medium,0,1935
1575,5,Medium,1,1941
1576,5,Medium,0,1981
1577,5,Hard,0,1984
1578,5,Medium,0,1994
1579,5,Hard,1,2300
1580,5,Hard,1,2445
1581,6,Medium,1,590
1582,6,Easy,1,593
1583,6,Hard,1,600
1584,6,Easy,1,609
1585,6,Easy,1,621
1586,6,Easy,1,627
1587,6,Hard,1,629
1588,6,Hard,1,637
1589,6,Medium,1,643
1590,6,Medium,1,643
1591,6,Easy,1,645
1592,6,Hard,1,651
1593,6,Hard,1,651
1594,6,Medium,0,652
1595,6,Easy,1,652
1596,6,Easy,1,653
1597,6,Easy,1,655
1598,6,Medium,1,656
1599,6,Easy,1,658
1600,6,Medium,1,659
1601,6,Medium,1,660
1602,6,Hard,0,663
1603,6,Hard,0,663
1604,6,Easy,1,667
1605,6,Easy,1,671
1606,6,Medium,1,672
1607,6,Easy,1,674
1608,6,Medium,1,675
1609,6,Hard,1,676
1610,6,Easy,1,678
1611,6,Medium,1,684
1612,6,Easy,1,684
1613,6,Easy,1,686
1614,6,Medium,1,687
1615,6,Medium,1,688
1616,6,Medium,1,689
1617,6,Hard,0,689
1618,6,Easy,1,694
1619,6,Medium,1,695
1620,6,Medium,1,697
1621,6,Easy,1,700
1622,6,Easy,1,703
1623,6,Hard,0,705
1624,6,Medium,1,708
1625,6,Hard,1,708
1626,6,Easy,1,709
1627,6,Hard,1,710
1628,6,Easy,1,712
1629,6,Hard,0,712
1630,6,Easy,1,714
1631,6,Easy,1,716
1632,6,Easy,1,719
1633,6,Medium,1,722
1634,6,Easy,1,723
1635,6,Easy,1,726
1636,6,Hard,1,726
1637,6,Medium,1,727
1638,6,Easy,1,727
1639,6,Easy,1,728
1640,6,Easy,1,728
1641,6,Hard,0,729
1642,6,Easy,1,730
1643,6,Medium,1,737
1644,6,Medium,1,739
1645,6,Medium,1,743
1646,6,Easy,0,744
1647,6,Medium,1,746
1648,6,Hard,1,747
1649,6,Easy,1,748
1650,6,Easy,1,755
1651,6,Hard,0,758
1652,6,Medium,1,761
1653,6,Easy,1,762
1654,6,Easy,1,762
1655,6,Medium,1,763
1656,6,Easy,1,767
1657,6,Hard,1,767
1658,6,Medium,1,769
1659,6,Medium,1,771
1660,6,Medium,1,772
1661,6,Medium,1,773
1662,6,Easy,1,773
1663,6,Easy,1,773
1664,6,Medium,1,774
1665,6,Easy,1,776
1666,6,Easy,1,778
1667,6,Hard,1,778
1668,6,Easy,1,778
1669,6,Easy,1,779
1670,6,Easy,1,781
1671,6,Easy,1,782
1672,6,Medium,1,782
1673,6,Easy,1,790
1674,6,Hard,1,791
1675,6,Medium,1,792
1676,6,Medium,1,792
1677,6,Easy,1,793
1678,6,Medium,1,794
1679,6,Medium,0,795
1680,6,Hard,0,795
1681,6,Easy,1,798
1682,6,Medium,1,801
1683,6,Medium,1,803
1684,6,Easy,1,803
1685,6,Medium,1,806
1686,6,Medium,1,808
1687,6,Medium,1,808
1688,6,Hard,0,814
1689,6,Hard,0,819
1690,6,Easy,1,820
1691,6,Easy,0,821
1692,6,Hard,0,822
1693,6,Hard,1,826
1694,6,Medium,1,828
1695,6,Easy,1,829
1696,6,Hard,1,829
1697,6,Medium,1,830
1698,6,Easy,1,831
1699,6,Easy,1,831
1700,6,Easy,1,831
1701,6,Easy,1,833
1702,6,Hard,1,834
1703,6,Medium,0,835
1704,6,Hard,0,838
1705,6,Hard,1,839
1706,6,Medium,1,843
1707,6,Easy,1,844
1708,6,Hard,0,847
1709,6,Medium,1,847
1710,6,Hard,1,849
1711,6,Easy,1,851
1712,6,Easy,1,851
1713,6,Medium,1,854
1714,6,Hard,1,858
1715,6,Hard,1,859
1716,6,Hard,1,860
1717,6,Medium,1,862
1718,6,Easy,1,869
1719,6,Hard,1,872
1720,6,Medium,1,874
1721,6,Medium,1,878
1722,6,Easy,1,880
1723,6,Hard,1,886
1724,6,Hard,0,886
1725,6,Medium,1,888
1726,6,Easy,1,890
1727,6,Hard,0,891
1728,6,Medium,1,891
1729,6,Easy,1,893
1730,6,Easy,1,895
1731,6,Easy,0,901
1732,6,Easy,1,902
1733,6,Hard,1,903
1734,6,Medium,1,904
1735,6,Hard,1,906
1736,6,Hard,0,907
1737,6,Medium,1,919
1738,6,Easy,1,921
1739,6,Easy,1,928
1740,6,Medium,0,929
1741,6,Easy,1,929
1742,6,Easy,1,930
1743,6,Easy,1,933
1744,6,Hard,1,935
1745,6,Medium,1,937
1746,6,Easy,1,942
1747,6,Easy,1,946
1748,6,Easy,1,948
1749,6,Hard,1,949
1750,6,Easy,1,950
1751,6,Easy,1,952
1752,6,Medium,1,954
1753,6,Medium,1,955
1754,6,Hard,1,956
1755,6,Easy,1,957
1756,6,Medium,1,957
1757,6,Medium,1,961
1758,6,Medium,1,964
1759,6,Hard,0,964
1760,6,Hard,1,965
1761,6,Hard,1,965
1762,6,Easy,1,967
1763,6,Hard,1,969
1764,6,Easy,1,971
1765,6,Easy,1,971
1766,6,Medium,1,973
1767,6,Easy,1,974
1768,6,Medium,1,975
1769,6,Medium,1,984
1770,6,Hard,1,984
1771,6,Medium,1,987
1772,6,Hard,1,989
1773,6,Hard,1,991
1774,6,Medium,1,992
1775,6,Medium,1,992
1776,6,Hard,0,994
1777,6,Hard,0,997
1778,6,Hard,1,997
1779,6,Easy,1,1007
1780,6,Easy,1,1007
1781,6,Hard,1,1007
1782,6,Easy,1,1008
1783,6,Hard,1,1010
1784,6,Medium,1,1011
1785,6,Medium,1,1012
1786,6,Medium,1,1014
1787,6,Hard,0,1018
1788,6,Hard,1,1018
1789,6,Hard,1,1020
1790,6,Medium,1,1022
1791,6,Medium,1,1023
1792,6,Medium,1,1026
1793,6,Easy,1,1032
1794,6,Hard,1,1032
1795,6,Hard,1,1033
1796,6,Hard,1,1033
1797,6,Medium,1,1034
1798,6,Hard,0,1035
1799,6,Medium,1,1037
1800,6,Medium,1,1038
1801,6,Easy,0,1038
1802,6,Medium,1,1040
1803,6,Easy,1,1040
1804,6,Medium,1,1042
1805,6,Medium,0,1044
1806,6,Easy,1,1044
1807,6,Hard,1,1047
1808,6,Hard,1,1048
1809,6,Hard,0,1053
1810,6,Hard,0,1057
1811,6,Hard,1,1059
1812,6,Easy,1,1062
1813,6,Hard,1,1063
1814,6,Medium,1,1066
1815,6,Medium,1,1069
1816,6,Medium,1,1070
1817,6,Easy,1,1072
1818,6,Easy,1,1072
1819,6,Hard,1,1078
1820,6,Easy,1,1086
1821,6,Medium,1,1086
1822,6,Hard,0,1091
1823,6,Easy,1,1096
1824,6,Medium,1,1100
1825,6,Hard,1,1100
1826,6,Easy,1,1102
1827,6,Hard,1,1102
1828,6,Easy,1,1105
1829,6,Medium,0,1109
1830,6,Hard,1,1111
1831,6,Easy,1,1113
1832,6,Hard,0,1115
1833,6,Medium,1,1115
1834,6,Hard,1,1116
1835,6,Hard,1,1118
1836,6,Hard,0,1122
1837,6,Medium,1,1132
1838,6,Easy,0,1137
1839,6,Hard,0,1138
1840,6,Medium,1,1148
1841,6,Medium,1,1149
1842,6,Easy,0,1150
1843,6,Easy,1,1151
1844,6,Medium,0,1152
1845,6,Easy,0,1153
1846,6,Hard,0,1157
1847,6,Medium,1,1158
1848,6,Easy,1,1160
1849,6,Medium,0,1162
1850,6,Medium,0,1165
1851,6,Medium,1,1168
1852,6,Hard,1,1169
1853,6,Hard,0,1172
1854,6,Hard,1,1174
1855,6,Medium,1,1176
1856,6,Medium,1,1181
1857,6,Easy,0,1181
1858,6,Hard,0,1181
1859,6,Medium,1,1189
1860,6,Hard,0,1197
1861,6,Easy,1,1200
1862,6,Easy,1,1203
1863,6,Medium,1,1206
1864,6,Easy,0,1213
1865,6,Hard,1,1215
1866,6,Hard,0,1221
1867,6,Hard,1,1223
1868,6,Hard,1,1226
1869,6,Hard,0,1229
1870,6,Medium,1,1234
1871,6,Easy,1,1236
1872,6,Hard,0,1250
1873,6,Hard,0,1251
1874,6,Hard,0,1252
1875,6,Medium,1,1254
1876,6,Easy,1,1257
1877,6,Medium,0,1264
1878,6,Easy,1,1264
1879,6,Medium,0,1272
1880,6,Easy,1,1273
1881,6,Easy,1,1274
1882,6,Medium,0,1274
1883,6,Easy,0,1276
1884,6,Medium,0,1279
1885,6,Medium,1,1283
1886,6,Hard,1,1287
1887,6,Hard,0,1293
1888,6,Easy,0,1299
1889,6,Hard,1,1299
1890,6,Medium,1,1306
1891,6,Easy,1,1312
1892,6,Medium,0,1314
1893,6,Hard,1,1321
1894,6,Hard,1,1324
1895,6,Hard,1,1326
1896,6,Hard,0,1327
1897,6,Hard,1,1330
1898,6,Medium,1,1337
1899,6,Medium,1,1339
1900,6,Hard,1,1340
1901,6,Easy,1,1350
1902,6,Medium,1,1352
1903,6,Hard,1,1356
1904,6,Medium,1,1358
1905,6,Medium,0,1372
1906,6,Medium,1,1384
1907,6,Hard,0,1398
1908,6,Easy,1,1398
1909,6,Hard,1,1406
1910,6,Medium,0,1412
1911,6,Hard,1,1417
1912,6,Hard,0,1427
1913,6,Hard,1,1439
1914,6,Hard,1,1455
1915,6,Medium,1,1456
1916,6,Medium,1,1471
1917,6,Hard,0,1471
1918,6,Easy,1,1482
1919,6,Hard,0,1482
1920,6,Hard,1,1498
1921,6,Hard,0,1508
1922,6,Hard,1,1509
1923,6,Medium,1,1522
1924,6,Hard,1,1524
1925,6,Hard,1,1591
1926,6,Medium,0,1593
1927,6,Easy,0,1602
1928,6,Hard,0,1614
1929,6,Easy,1,1624
1930,6,Medium,0,1640
1931,6,Medium,1,1769
1932,7,Medium,1,532
1933,7,Hard,1,539
1934,7,Hard,1,540
1935,7,Medium,0,552
1936,7,Easy,1,552
1937,7,Medium,1,553
1938,7,Easy,1,554
1939,7,Hard,1,557
1940,7,Easy,1,557
1941,7,Hard,0,563
1942,7,Easy,1,565
1943,7,Medium,1,566
1944,7,Medium,1,567
1945,7,Medium,1,569
1946,7,Easy,1,570
1947,7,Hard,1,578
1948,7,Easy,1,585
1949,7,Easy,1,588
1950,7,Medium,1,593
1951,7,Medium,1,598
1952,7,Medium,1,599
1953,7,Easy,1,605
1954,7,Easy,1,607
1955,7,Hard,1,607
1956,7,Easy,1,607
1957,7,Medium,0,608
1958,7,Medium,1,609
1959,7,Easy,1,612
1960,7,Easy,1,616
1961,7,Hard,1,619
1962,7,Easy,1,623
1963,7,Medium,0,624
1964,7,Easy,1,624
1965,7,Easy,1,624
1966,7,Hard,1,627
1967,7,Easy,1,632
1968,7,Easy,1,635
1969,7,Easy,1,635
1970,7,Medium,1,636
1971,7,Hard,1,636
1972,7,Easy,1,637
1973,7,Hard,1,638
1974,7,Medium,1,642
1975,7,Hard,1,646
1976,7,Easy,1,649
1977,7,Medium,1,651
1978,7,Easy,1,652
1979,7,Medium,1,653
1980,7,Easy,1,653
1981,7,Easy,0,654
1982,7,Hard,0,654
1983,7,Easy,1,654
1984,7,Medium,1,655
1985,7,Medium,1,657
1986,7,Easy,1,659
1987,7,Easy,1,660
1988,7,Medium,1,661
1989,7,Medium,1,664
1990,7,Hard,1,666
1991,7,Easy,1,667
1992,7,Medium,1,667
1993,7,Easy,1,668
1994,7,Medium,1,669
1995,7,Hard,0,670
1996,7,Hard,1,670
1997,7,Easy,1,671
1998,7,Medium,1,672
1999,7,Medium,1,673
2000,7,Medium,1,674
2001,7,Medium,1,678
2002,7,Medium,1,679
2003,7,Hard,1,679
2004,7,Easy,1,679
2005,7,Hard,0,680
2006,7,Easy,1,681
2007,7,Hard,1,682
2008,7,Medium,0,683
2009,7,Hard,1,683
2010,7,Medium,1,685
2011,7,Easy,1,685
2012,7,Hard,1,688
2013,7,Hard,0,689
2014,7,Hard,1,689
2015,7,Medium,1,690
2016,7,Easy,1,691
2017,7,Easy,1,692
2018,7,Medium,0,692
2019,7,Easy,1,695
2020,7,Hard,0,696
2021,7,Easy,1,696
2022,7,Easy,1,696
2023,7,Hard,1,697
2024,7,Easy,1,698
2025,7,Easy,1,698
2026,7,Hard,0,699
2027,7,Hard,0,699
2028,7,Easy,1,701
2029,7,Medium,1,701
2030,7,Medium,1,703
2031,7,Easy,1,703
2032,7,Easy,1,703
2033,7,Easy,0,703
2034,7,Hard,0,704
2035,7,Medium,1,706
2036,7,Easy,1,706
2037,7,Easy,1,706
2038,7,Medium,1,707
2039,7,Hard,1,708
2040,7,Medium,1,709
2041,7,Easy,1,709
2042,7,Easy,1,716
2043,7,Hard,1,718
2044,7,Hard,0,720
2045,7,Hard,1,721
2046,7,Easy,0,721
2047,7,Hard,0,722
2048,7,Hard,1,723
2049,7,Hard,1,729
2050,7,Medium,1,730
2051,7,Medium,1,730
2052,7,Hard,1,731
2053,7,Medium,1,732
2054,7,Hard,0,733
2055,7,Easy,1,733
2056,7,Hard,0,738
2057,7,Medium,1,739
2058,7,Medium,1,740
2059,7,Medium,1,741
2060,7,Medium,1,742
2061,7,Easy,1,743
2062,7,Medium,1,745
2063,7,Easy,1,745
2064,7,Easy,1,745
2065,7,Medium,1,745
2066,7,Hard,1,746
2067,7,Easy,1,748
2068,7,Medium,0,749
2069,7,Medium,1,749
2070,7,Medium,1,750
2071,7,Easy,0,752
2072,7,Hard,1,753
2073,7,Medium,0,753
2074,7,Easy,1,753
2075,7,Medium,1,754
2076,7,Easy,1,755
2077,7,Easy,0,756
2078,7,Medium,1,756
2079,7,Hard,1,758
2080,7,Easy,1,760
2081,7,Hard,1,762
2082,7,Easy,1,765
2083,7,Easy,1,768
2084,7,Hard,0,769
2085,7,Easy,1,769
2086,7,Hard,1,769
2087,7,Hard,0,770
2088,7,Medium,1,771
2089,7,Medium,1,771
2090,7,Medium,1,771
2091,7,Easy,1,774
2092,7,Easy,1,776
2093,7,Easy,1,778
2094,7,Medium,1,779
2095,7,Easy,1,780
2096,7,Easy,1,780
2097,7,Medium,1,781
2098,7,Easy,1,781
2099,7,Easy,0,782
2100,7,Easy,1,782
2101,7,Medium,1,783
2102,7,Medium,1,783
2103,7,Medium,1,784
2104,7,Hard,1,784
2105,7,Hard,0,785
2106,7,Medium,1,786
2107,7,Easy,1,786
2108,7,Easy,1,788
2109,7,Medium,1,790
2110,7,Medium,1,791
2111,7,Hard,1,791
2112,7,Hard,0,793
2113,7,Medium,0,799
2114,7,Easy,1,799
2115,7,Medium,1,802
2116,7,Easy,1,805
2117,7,Hard,1,807
2118,7,Hard,0,807
2119,7,Hard,1,809
2120,7,Easy,0,809
2121,7,Hard,1,811
2122,7,Hard,0,811
2123,7,Medium,1,812
2124,7,Medium,1,812
2125,7,Medium,1,812
2126,7,Medium,1,814
2127,7,Medium,1,814
2128,7,Easy,1,815
2129,7,Hard,0,815
2130,7,Easy,1,817
2131,7,Easy,0,819
2132,7,Hard,1,820
2133,7,Hard,1,822
2134,7,Medium,1,823
2135,7,Easy,1,825
2136,7,Hard,0,828
2137,7,Medium,1,833
2138,7,Easy,1,834
2139,7,Hard,0,835
2140,7,Easy,1,837
2141,7,Medium,1,838
2142,7,Hard,0,844
2143,7,Hard,1,849
2144,7,Hard,1,849
2145,7,Easy,1,849
2146,7,Medium,1,850
2147,7,Hard,0,850
2148,7,Hard,1,850
2149,7,Medium,0,850
2150,7,Medium,1,852
2151,7,Hard,0,852
2152,7,Medium,1,853
2153,7,Easy,0,853
2154,7,Medium,1,859
2155,7,Medium,0,859
2156,7,Medium,1,859
2157,7,Hard,0,859
2158,7,Medium,1,860
2159,7,Easy,1,861
2160,7,Hard,1,862
2161,7,Easy,1,863
2162,7,Hard,0,866
2163,7,Hard,1,867
2164,7,Hard,0,868
2165,7,Hard,0,870
2166,7,Hard,1,875
2167,7,Easy,1,877
2168,7,Easy,1,881
2169,7,Medium,1,882
2170,7,Hard,1,883
2171,7,Hard,0,884
2172,7,Hard,1,885
2173,7,Easy,1,886
2174,7,Medium,1,893
2175,7,Easy,1,898
2176,7,Easy,1,898
2177,7,Easy,1,907
2178,7,Hard,1,915
2179,7,Easy,1,915
2180,7,Easy,1,915
2181,7,Hard,1,917
